Zone;Sub Zone;Category;Date;Count;Location
Canada;Diamond Princess;Deaths;2020-10-27;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-17;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-09-19;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-08-15;1;0.0,0.0
Canada;Grand Princess;Deaths;2020-04-30;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-12;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-03-25;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-09-13;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-03-14;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-07-17;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-20;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-11-15;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-10-27;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-29;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-07-26;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-02-29;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-05-19;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-08-15;0;0.0,0.0
Canada;Manitoba;Deaths;2020-09-29;20;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-07-24;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-08-19;12;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-07-19;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-11-16;172;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-11-08;106;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-05-03;6;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-01-31;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-09-26;19;53.7609,-98.8139
Canada;New Brunswick;Deaths;2020-07-27;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-02-16;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-06-27;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-03-24;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-05-30;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-06-03;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-05-10;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-05-22;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-08-09;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-09-19;2;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-04-13;0;46.5653,-66.4619
Canada;Newfoundland and Labrador;Deaths;2020-06-02;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-23;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-07-19;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-02;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-03-25;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-05-05;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-05-16;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-06-04;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-02-13;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-08-02;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-05-19;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-18;4;53.1355,-57.6604
Canada;Northwest Territories;Deaths;2020-07-22;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-03-29;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-08-28;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-11-11;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-10-22;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-02-29;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-05-29;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-08-18;0;64.8255,-124.8457
Canada;Nova Scotia;Deaths;2020-04-30;28;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-05-02;31;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-08-28;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-04-26;24;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-25;63;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-04-12;2;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-08-10;64;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-08-02;64;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-08-09;64;44.682,-63.7443
Canada;Nunavut;Deaths;2020-11-02;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-02;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-28;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-05-21;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-18;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-19;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-13;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-09-12;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-05-03;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-09-04;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-11-26;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-11-06;0;70.2998,-83.1076
Canada;Ontario;Deaths;2020-04-15;385;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-04;3026;51.2538,-85.3232
Canada;Ontario;Deaths;2020-11-23;3553;51.2538,-85.3232
Canada;Ontario;Deaths;2020-05-07;1607;51.2538,-85.3232
Canada;Ontario;Deaths;2020-02-19;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-02-09;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-05-02;1292;51.2538,-85.3232
Canada;Ontario;Deaths;2020-05-05;1505;51.2538,-85.3232
Canada;Ontario;Deaths;2020-02-17;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-25;3141;51.2538,-85.3232
Canada;Ontario;Deaths;2020-01-31;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-03-05;0;51.2538,-85.3232
Canada;Prince Edward Island;Deaths;2020-09-08;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-09-14;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-01-28;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-09-01;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-07-10;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-02-21;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-02-13;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-06-19;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-04-21;0;46.5107,-63.4168
Canada;Quebec;Deaths;2020-04-04;61;52.9399,-73.5491
Canada;Quebec;Deaths;2020-08-13;5715;52.9399,-73.5491
Canada;Quebec;Deaths;2020-09-27;5825;52.9399,-73.5491
Canada;Quebec;Deaths;2020-08-06;5687;52.9399,-73.5491
Canada;Quebec;Deaths;2020-06-11;5105;52.9399,-73.5491
Canada;Quebec;Deaths;2020-11-09;6455;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-26;6153;52.9399,-73.5491
Canada;Repatriated Travellers;Deaths;2020-06-18;0;
Canada;Repatriated Travellers;Deaths;2020-02-15;0;
Canada;Repatriated Travellers;Deaths;2020-02-19;0;
Canada;Repatriated Travellers;Deaths;2020-07-12;0;
Canada;Repatriated Travellers;Deaths;2020-07-31;0;
Canada;Repatriated Travellers;Deaths;2020-10-21;0;
Canada;Repatriated Travellers;Deaths;2020-04-26;0;
Canada;Repatriated Travellers;Deaths;2020-06-20;0;
Canada;Repatriated Travellers;Deaths;2020-08-23;0;
Canada;Repatriated Travellers;Deaths;2020-08-02;0;
Canada;Repatriated Travellers;Deaths;2020-09-18;0;
Canada;Repatriated Travellers;Deaths;2020-09-09;0;
Canada;Repatriated Travellers;Deaths;2020-06-05;0;
Canada;Repatriated Travellers;Deaths;2020-05-19;0;
Canada;Repatriated Travellers;Deaths;2020-04-13;0;
Canada;Repatriated Travellers;Deaths;2020-09-25;0;
Canada;Repatriated Travellers;Deaths;2020-10-23;0;
Canada;Repatriated Travellers;Deaths;2020-10-26;0;
Canada;Repatriated Travellers;Deaths;2020-08-24;0;
Canada;Repatriated Travellers;Deaths;2020-01-24;0;
Canada;Saskatchewan;Deaths;2020-08-27;24;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-27;13;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-04-16;4;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-07-29;17;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-07-13;15;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-03-21;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-02-07;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-25;13;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-11-11;29;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-11-10;29;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-28;13;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-07;11;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-10-22;25;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-08-06;19;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-08-10;20;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-07-26;16;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-11-06;25;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-09-06;24;52.9399,-106.4509
Canada;Yukon;Deaths;2020-03-18;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-02-17;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-10-11;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-09-24;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-04-26;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-07-21;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-02-28;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-09-09;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-02;0;64.2823,-135.0
Canada;Alberta;Confirmed;2020-06-17;7530;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-08;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-16;56;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-09-14;15833;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-01-30;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-09-24;17190;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-06-25;7851;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-01-23;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-08-02;10843;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-13;29;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-30;58177;53.9333,-116.5765
Canada;British Columbia;Confirmed;2020-06-16;2756;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-01;14381;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-14;20986;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-01-23;0;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-01;1013;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-08-16;4358;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-14;3128;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-10-19;11687;53.7267,-127.6476
Canada;Diamond Princess;Confirmed;2020-04-30;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-09-07;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-06-08;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-10-12;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-18;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-01;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-11;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-09-06;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-09-15;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-06-14;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-11-19;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-07-05;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-02-27;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-01-30;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-10-11;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-06-03;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-06-20;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-05-14;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-03-05;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-02-11;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-11-24;13;0.0,0.0
Canada;Manitoba;Confirmed;2020-04-30;277;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-06-02;297;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-04-16;250;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-03-18;15;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-04-22;257;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-09-02;1244;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-09-24;1711;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-11-16;11339;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-10-30;5374;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-11-25;14907;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-03-05;0;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-08-15;663;53.7609,-98.8139
Canada;New Brunswick;Confirmed;2020-02-05;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-02-15;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-06-21;164;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-06-28;165;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-01-31;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-04-06;103;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-11-15;367;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-04-25;118;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-10-13;284;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-10-24;326;46.5653,-66.4619
Canada;Newfoundland and Labrador;Confirmed;2020-09-11;270;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-01-27;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-02-21;0;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-06-26;261;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-11-07;296;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-11-22;319;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-04-06;226;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-11-26;327;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-08-06;266;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-18;272;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-04-25;257;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-05-29;261;53.1355,-57.6604
Canada;Northwest Territories;Confirmed;2020-04-30;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-01-26;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-08;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-09-11;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-07-22;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-06-27;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-11-13;15;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-13;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-07-15;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-09-17;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-02-25;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-09-05;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-07-07;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-10-23;9;64.8255,-124.8457
Canada;Nova Scotia;Confirmed;2020-04-27;900;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-07-16;1067;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-06-18;1061;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-07-19;1067;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-09-08;1086;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-06-27;1061;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-08;310;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-11;428;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-10-15;1092;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-06-07;1059;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-26;1257;44.682,-63.7443
Canada;Nunavut;Confirmed;2020-03-28;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-21;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-02-21;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-03-31;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-10-12;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-02-26;0;70.2998,-83.1076
Canada;Ontario;Confirmed;2020-04-27;15970;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-08-31;44279;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-07-08;38079;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-07-02;37242;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-09-02;44572;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-04-26;15568;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-09-28;52449;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-06-09;32678;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-06-30;36961;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-10-14;64092;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-09-25;51166;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-08-18;42800;51.2538,-85.3232
Canada;Prince Edward Island;Confirmed;2020-06-06;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-03-23;3;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-02-05;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-03-30;18;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-09-01;44;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-08-14;41;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-04-12;25;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-04-02;22;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-08-15;41;46.5107,-63.4168
Canada;Quebec;Confirmed;2020-04-15;14860;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-10-28;102814;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-05-28;49711;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-03-28;2498;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-07-10;56316;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-11-07;113423;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-11-10;117151;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-02-28;1;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-02-25;0;52.9399,-73.5491
Canada;Repatriated Travellers;Confirmed;2020-11-05;0;
Canada;Repatriated Travellers;Confirmed;2020-09-03;0;
Canada;Repatriated Travellers;Confirmed;2020-08-27;0;
Canada;Repatriated Travellers;Confirmed;2020-02-17;0;
Canada;Repatriated Travellers;Confirmed;2020-05-22;0;
Canada;Repatriated Travellers;Confirmed;2020-06-01;0;
Canada;Repatriated Travellers;Confirmed;2020-11-15;0;
Canada;Repatriated Travellers;Confirmed;2020-03-10;0;
Canada;Repatriated Travellers;Confirmed;2020-11-06;0;
Canada;Repatriated Travellers;Confirmed;2020-11-09;0;
Canada;Repatriated Travellers;Confirmed;2020-04-13;0;
Canada;Saskatchewan;Confirmed;2020-06-02;646;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-18;708;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-03-20;20;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-07-29;1268;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-05-30;645;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-07-21;970;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-05-22;627;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-11-03;3373;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-03-10;0;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-11-12;4437;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-03-04;0;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-06-30;785;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-05-06;512;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-09-16;1751;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-10-19;2396;52.9399,-106.4509
Canada;Yukon;Confirmed;2020-07-27;14;64.2823,-135.0
Canada;Yukon;Confirmed;2020-01-25;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-22;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-07-05;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-06-12;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-02-07;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-08;23;64.2823,-135.0
Canada;Yukon;Confirmed;2020-06-21;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-02-14;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-12;24;64.2823,-135.0
Canada;Yukon;Confirmed;2020-06-05;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-12-02;50;64.2823,-135.0
Canada;Yukon;Confirmed;2020-11-24;38;64.2823,-135.0
Canada;;Recovered;2020-03-18;9;56.1304,-106.3468
Canada;;Recovered;2020-05-17;38563;56.1304,-106.3468
Canada;;Recovered;2020-11-13;234404;56.1304,-106.3468
Canada;;Recovered;2020-10-15;164154;56.1304,-106.3468
Canada;;Recovered;2020-02-13;1;56.1304,-106.3468
Canada;;Recovered;2020-03-08;8;56.1304,-106.3468
Canada;;Recovered;2020-09-25;131709;56.1304,-106.3468
Canada;;Recovered;2020-04-30;21424;56.1304,-106.3468
Canada;;Recovered;2020-02-23;3;56.1304,-106.3468
Canada;;Recovered;2020-07-27;101447;56.1304,-106.3468
Canada;;Recovered;2020-07-16;74433;56.1304,-106.3468
Canada;;Recovered;2020-03-23;10;56.1304,-106.3468
Canada;;Recovered;2020-09-08;119420;56.1304,-106.3468
Canada;;Recovered;2020-06-13;59851;56.1304,-106.3468
Canada;;Recovered;2020-04-04;2577;56.1304,-106.3468
Canada;;Recovered;2020-09-28;134551;56.1304,-106.3468
Canada;;Recovered;2020-07-01;69397;56.1304,-106.3468
Canada;;Recovered;2020-03-09;8;56.1304,-106.3468
Canada;;Recovered;2020-02-29;6;56.1304,-106.3468
Canada;;Recovered;2020-09-05;117968;56.1304,-106.3468
Canada;;Recovered;2020-04-01;1324;56.1304,-106.3468
Canada;;Recovered;2020-10-01;138548;56.1304,-106.3468
Canada;;Recovered;2020-10-06;146429;56.1304,-106.3468
Canada;Alberta;Confirmed;2020-03-12;19;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-28;6955;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-06;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-06-27;7957;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-05;5893;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-04-08;1373;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-06-15;7453;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-15;6515;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-09-27;17343;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-08-11;11772;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-10-23;24261;53.9333,-116.5765
Canada;British Columbia;Confirmed;2020-04-30;2112;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-03-16;103;53.7267,-127.6476
